objectid,parentid,title,creator,date,estimatedate,description,object_transcript,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text
phad_24,,Photograph,,,,,,,"Guadalupe, Spain",,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/8686,,,,,,,multiple,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/5/3/3766_ca_object_representations_media_15360_large.jpg,,,
phad_24b,phad_24,,,,,,,,,,,,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/5/3/23198_ca_object_representations_media_15361_large.jpg,,,
phad_25,,Photograph,,,,,,,England,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/8950,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/1/9/25088_ca_object_representations_media_11968_large.jpg,,,
phad_26,,Photograph,,,,,,,"Devonshire, England",,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/8727,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/6/8/26199_ca_object_representations_media_16825_large.jpg,,,
phad_27,,Photograph,,,,,,,"Newton, England",,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/8745,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/2/5/2/92440_ca_object_representations_media_25250_large.jpg,,,
phad_28,,Photograph,,,,,,,"London, England",,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/8963,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/1/9/48319_ca_object_representations_media_11981_large.jpg,,,
phad_29,,Photograph,,,,,,,"London, England",,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/8964,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/1/9/76078_ca_object_representations_media_11982_large.jpg,,,
phad_30,,Photograph,,,,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/8931,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/1/8/94744_ca_object_representations_media_11802_large.jpg,,,
phad_31,,Photograph,,,,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/8957,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/1/7/1237_ca_object_representations_media_11772_large.jpg,,,
phad_32,,Photograph,,,,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/8940,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/2/1/94721_ca_object_representations_media_12116_large.jpg,,,
phad_33,,Photograph,,,,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/4395,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/6/9/14105_ca_object_representations_media_16915_large.jpg,,,
phad_34,,Photograph,,,,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/3676,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/5/2/6693_ca_object_representations_media_15228_large.jpg,,,
phad_35,,Photograph,,,,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/74244,,,,,,,record,,,,
phad_36,,Photograph,,,,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/4630,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/9/9716_ca_object_representations_media_1976_large.jpg,,,
phad_37,,Photograph,,,,,,,Milan,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/73606,,,,,,,record,,,,
phad_38,,Photograph,,,,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/3325,,,,,,,record,,,,
phad_39,,Photograph,,,,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/74232,PEH1975.001.8383,,,,,,record,,,,
phad_40,,Advertisement,,,1894,"One retailer's/wholesaler's advertisement for photographic reproductions of original artists' masterpieces located in museums and galleries in Rome. Black printing on white paper. Produced for sale by gaetano pedo, wholesale and retail depot of photographs. Also available views of Naples, Pompei, Venice, Milan, Florence, and other Italian cities. Business established in 1874. Ink, printed length: 25.9 cm width: 18.5 cm",,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/5146,PEH1975.001.10077,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/1/8/54429_ca_object_representations_media_11807_large.jpg,,,
phad_41,,Program,,,1914,"Rome - Hotel Regina, program",,,"Rome, Italy",,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/73701,PEH1975.001.6472,,,,,,record,,,,
phad_42,,Photograph,,1905,,,,,"Madrid, Spain",,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/5269,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/3/49096_ca_object_representations_media_1329_large.jpg,,,
phad_43,,Fan,,,circa 1885 – 1895,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/7229,,,,,,,record,,,,
phad_44,,Fan,,,circa 1885 – 1895,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/7224,,,,,,,record,,,,
phad_45,,Fan,,,circa 1885 – 1895,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/7230,,,,,,,record,,,,
phad_46,,Fan,,,circa 1885 – 1895,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/7210,,,,,,,record,,,,
phad_47,,Fan,,,circa 1892 – 1902,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/5270,,,,,,,record,,,,
phad_48,,Card,,,,"Business card for Andres Cifre, a Spanish teacher and guide for Spain",,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/73686,,,,,,,record,,,,
phad_49,,Photograph,,,circa 1895 – 1897,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/3729,,,,,,,record,,,,
phad_50,,Photograph,,,circa 1895 – 1897,,,,"Valencia, Spain",,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/74599,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/6/9/6059_ca_object_representations_media_16919_large.jpg,,,
phad_51,,Pin,,1906,,,,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/6380,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/2/34761_ca_object_representations_media_1242_large.jpg,,,
phad_52,,Pin,,1906,,"One round, brass pin. Cardboard center printed with coat of arms and ""Ascot 1906, royal enclosure."" ""miss O'Reilly"" signed on front. Printed on back of pin ""this ticket is not transferable. Every holder is held responsible for this order. Issued subject to the rules of racing."" paper length: 8 cm outside diameter: 5 cm",,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/6381,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/6381#,,,
phad_53,,Vase,,circa 1885 – 1895,,"One clear glass bud vase(?). Flat, oval shape. Flowers and ""souvenir d'aix les bains"" frosted on front. Glass width: 7 cm depth: 3 cm height: 9 cm",,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/7287,,,,,,,image,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/media/bc_public/images/1/9/60363_ca_object_representations_media_1936_large.jpg,,,
phad_54,,Trinket,,,,"Metal curio of boat attached to base with text ""Venezia""",,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/73383,,,,,,,record,,,,
phad_55,,Pill Box,,,,"Round pillbox from Paris, depicts Arc de Triomphe",,,,,,https://apps.nrs.gov.bc.ca/pub/heritageartifactcollection/index.php/Detail/objects/73409,,,,,,,record,,,,
kdiary97_1,,Kathleen O'Reilly Diary,"O'Reilly, Kathleen",1897-03-15,,,"Nearly all [] places closed on Monday. Drove to Notre Dame. By [position] [Growers] Eiffle Tower etc before lunch After walked in Palais Royale + drove to Palais de Glace. Enjoyed it. Very much, band playing. Had skating lesson after dinner left in Wagon for Marseilles. Wretchedly uncomfortable night.",,"Paris, France",,,BC Archives,"MS-2894, Box 24, File 7",Image;StillImage,image/jpg,eng,,,compound_object,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/kdiary97_1.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/kdiary97_1_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/kdiary97_1_th.jpg,
kdiary97_2,kdiary97_1,Kathleen O'Reilly Diary,"O'Reilly, Kathleen",1897-03-16,,,Arrived Marseilles 10 am [illegible] + on to Nice. Arrived 3:30. Grand Hotel des Anglais. Delightful [illegible] but rainy day. waves tumbling on the beach. Went for walk looked at shops [] went to Cooks for letters. Very comfortable hotel. Lots English. Baileys [] + Mrs Nicholls. Most perfect moonlight night. Window by the sea.,"Promenade des Anglais; Diary; O'Reilly,Kathleen","Nice, Italy",43.69514783,7.268216934,BC Archives,"MS-2894, Box 24, File 7",Image;StillImage,image/jpg,eng,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/kdiary97_2.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/kdiary97_2_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/kdiary97_2_th.jpg,
kdiary97_3,kdiary97_1,Kathleen O'Reilly Diary,"O'Reilly, Kathleen",1897-03-19,,,Bright hot day. Josephine & I went to Market - purchased flowers to send to England. bought photos. After lunch went by electric train to ___ just in time to see the ____ drive out with Princesses H___ + Louis of Battenberg. Lovely view of Nice the sea fr. terrace. Had Tea in Hotel. Shohe to the Lock___ Walked _ ____ long hot way. After dinner walked by the sea. Promenade des Anglais.,"Promenade des Anglais; Diary; O'Reilly,Kathleen","Nice, Italy",43.69514783,7.268216934,BC Archives,"MS-2894, Box 24, File 7",Image;StillImage,image/jpg,eng,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/kdiary97_3.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/kdiary97_3_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/kdiary97_3_th.jpg,
kdiary97_4,kdiary97_1,Kathleen O'Reilly Diary,"O'Reilly, Kathleen",1897-03-20,,,"Left Nice 10.10 am Train for Genoa. Very Early at station. Most [] beautiful [scene]. Lovely weather. Pass Villa Franca. H.M.S. S[t]ambrian at anchor. [Beaches] Monaco, Monte Carlo. [Cap M_  __ __]/Italian [] + custom house struggle. [] San [Reins] Savona. A perfect [] for the eyes the beauty of the sea + land, Mountains, villas, olive yards, orange groves, vineyards. Picturesque [] [] + []. many yatchs. The [] blue mediteranean! captivating + tantalizing []! Arrived Grant Hotel []. After taken [] [] drove til [] [hard to read]",,"Genoa, Italy",,,BC Archives,"MS-2894, Box 24, File 7",Image;StillImage,image/jpg,eng,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/kdiary97_4.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/kdiary97_4_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/kdiary97_4_th.jpg,
kdiary97_5,kdiary97_1,Kathleen O'Reilly Diary,"O'Reilly, Kathleen",1897-03-21,,,Delighted. Written. Genoa. Most perfectly bight warm day. Drove to new church. [] pf S. [] most beautiful []. More lovely than any I have ever seen. ,,,,,,,,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/kdiary97_5.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/kdiary97_5_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/kdiary97_5_th.jpg,
kdiary97_6,kdiary97_1,Kathleen O'Reilly Diary,"O'Reilly, Kathleen",1897-03-22,,,After breakfast went to Shops to buy feligree work. Saw it made. Some lovely things. Left by 12 train for Pisa. Arrived about 5. [] uncomfortable journey. [] 80 [] tunnels!!,,"Genoa, Italy; Pisa, Italy; Rome, Italy",,,BC Archives,"MS-2894, Box 24, File 7",Image;StillImage,image/jpg,eng,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/kdiary97_6.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/kdiary97_6_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/kdiary97_6_th.jpg,
kdiary97_7,kdiary97_1,Kathleen O'Reilly Diary,"O'Reilly, Kathleen",1897-03-23,,,Pisa to Rome,,,,,,,,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/kdiary97_7.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/kdiary97_7_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/kdiary97_7_th.jpg,
kdiary97_8,kdiary97_1,Kathleen O'Reilly Diary,"O'Reilly, Kathleen",1897-03-24,,,Went with Uncle Joe to try for [rooms] at Grand Hotel. Got a lot of letters from Cooks. Return back to Hotel for Lunch. Lovely [] [] day. Delighted with Rome. Drove in afternoon. Saw[] from high ground. Monastary with beautiful staue of _asso. Went to St. Peter's Splendid [] cathedral. Drove in the park. Saw the king. Very enjoyable day. Beautiful weather. After dinner wrote letters.,,"Rome, Italy",,,BC Archives,"MS-2894, Box 24, File 7",Image;StillImage,image/jpg,eng,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/kdiary97_8.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/kdiary97_8_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/kdiary97_8_th.jpg,
letter1,,"Letter, Kathleen to Caroline","O'Reilly, Kathleen",1897-02-02,,https://www.vilocalhistory.ca/wiki/kathleen-to-caroline-london-february-2-1897/,,"Rome, Italy",,,,BC Archives; Vancouver Island Local History Society,,,,,,,record,,,,
letter2,,"Letter, Kathleen to Peter","O'Reilly, Kathleen",1897-02-23,,https://www.vilocalhistory.ca/wiki/kathleen-to-peter-caroline-february-23-1897/,,"Rome, Italy; Court Presentation",,,,BC Archives; Vancouver Island Local History Society,,,,,,,record,,,,
letter3,,"Letter, Kathleen to Peter","O'Reilly, Kathleen",1897-03-10,,https://www.vilocalhistory.ca/wiki/kathleen-to-peter-london-march-10-1897/,,,"Nice, Italy",,,BC Archives; Vancouver Island Local History Society,,,,,,,record,,,,
cletter_1a,,"Letter, Caroline to Kathleen","O'Reilly, Caroline",1897-03-12,,,,,,,,BC Archives,"MS-2894, Box 27, File 3",,,,,,compound_object,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/cletter_1a.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/cletter_1a_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/cletter_1a_th.jpg,
cletter_1b,cletter_1a,"Letter, Caroline to Kathleen","O'Reilly, Caroline",1897-03-12,,,,,,,,,,,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/cletter_1b.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/cletter_1b_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/cletter_1b_th.jpg,
cletter_1c,cletter_1a,"Letter, Caroline to Kathleen","O'Reilly, Caroline",1897-03-12,,,,,,,,,,,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/cletter_1c.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/cletter_1c_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/cletter_1c_th.jpg,
cletter_1d,cletter_1a,"Letter, Caroline to Kathleen","O'Reilly, Caroline",1897-03-12,,,,,,,,,,,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/cletter_1d.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/cletter_1d_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/cletter_1d_th.jpg,
cletter_1e,cletter_1a,"Letter, Caroline to Kathleen","O'Reilly, Caroline",1897-03-12,,,,,,,,,,,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/cletter_1e.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/cletter_1e_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/cletter_1e_th.jpg,
cletter_1f,cletter_1a,"Letter, Caroline to Kathleen","O'Reilly, Caroline",1897-03-12,,,,,,,,,,,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/cletter_1f.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/cletter_1f_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/cletter_1f_th.jpg,
cletter_1g,cletter_1a,"Letter, Caroline to Kathleen","O'Reilly, Caroline",1897-03-12,,,,,,,,,,,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/cletter_1g.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/cletter_1g_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/cletter_1g_th.jpg,
cletter_1h,cletter_1a,"Letter, Caroline to Kathleen","O'Reilly, Caroline",1897-03-12,,,,,,,,,,,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/cletter_1h.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/cletter_1h_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/cletter_1h_th.jpg,
kletter_1a,,"Letter, Kathleen to Caroline","O'Reilly, Kathleen",1897-03-14,,,"Grand Hotel
Boulevard Capugines 12
Paris
14 March 1897 posted 15th March
You did not enclose Mrs Bak[]'s daughter's addrtess in Rome but I will look her out, I think her house is 03eudeu + he is chaplain there is he not?
My dear Mother,
Fancy my writing to you from Paris on sunday afternoon! I sent a rather hurried letter to dear Father from Baileys to wish him many happy returns of his birthday. It was rather a rush in London. I wentr to call on Caline Seymorers + saw May on Thursday then walked to Mrs Seymours + had a very pleasant visit. She always has visitors at tea time. [] G Stapleton is always there. She has heard fr. you + could not realize such grand buildings in Victoria as the New Govt ones. They say I never stay in London long enough for there to be [] to me + laughed when I said I was off to Folkestone. The next morning when I got back to the Hotel I got a note fr. May Seymour",Grand Hotel,"Paris, France",,,BC Archives,"MS-2894, Box 45, File 10",,,,,,compound_object,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/kletter_1a.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/kletter_1a_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/kletter_1a_th.jpg,
kletter_1b,kletter_1a,"Letter, Kathleen to Caroline","O'Reilly, Kathleen",1897-03-14,,,"crossing and came ou direct to this hotel, arriving about 6pm. After dinner I proposed a walk to see the street etc. + then after much persuasion we induced Uncle Joe to take us ino the opera house. It was a struggle. You will be amused to hear that I don't think he would have consented but I got something in my right eyue + I think he really thought I was crying with disappointment when I scrubbed it!! Eventually, we got places in a box in the second tier from the top + were rewarded for going. The singing especially the tenor was delightful and it was beautifully put on the state. The dresses + scenery lovely ""La favourita"" Douizetti's opera. We only say the two last acts but it was well worth it. How I wish you had been there + were with us now. After the opera was over thjere were two acts of Ballet. I have never seen one before the real old fashioned kind with a story running through it + there seemed to be hundreds of people on the stage Uncle Joe owwed that he enjoyed it much + says he thinks the principle dancer was as",,,,,,,,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/kletter_1b.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/kletter_1b_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/kletter_1b_th.jpg,
